"Measure.volume","Left.Lateral.Ventricle","Left.Inf.Lat.Vent","Left.Cerebellum.White.Matter","Left.Cerebellum.Cortex","Left.Thalamus.Proper","Left.Caudate","Left.Putamen","Left.Pallidum","X3rd.Ventricle","X4th.Ventricle","Brain.Stem","Left.Hippocampus","Left.Amygdala","CSF","Left.Accumbens.area","Left.VentralDC","Left.vessel","Left.choroid.plexus","Right.Lateral.Ventricle","Right.Inf.Lat.Vent","Right.Cerebellum.White.Matter","Right.Cerebellum.Cortex","Right.Thalamus.Proper","Right.Caudate","Right.Putamen","Right.Pallidum","Right.Hippocampus","Right.Amygdala","Right.Accumbens.area","Right.VentralDC","Right.vessel","Right.choroid.plexus","X5th.Ventricle","WM.hypointensities","Left.WM.hypointensities","Right.WM.hypointensities","non.WM.hypointensities","Left.non.WM.hypointensities","Right.non.WM.hypointensities","Optic.Chiasm","CC_Posterior","CC_Mid_Posterior","CC_Central","CC_Mid_Anterior","CC_Anterior","BrainSegVol","BrainSegVolNotVent","BrainSegVolNotVentSurf","lhCortexVol","rhCortexVol","CortexVol","lhCerebralWhiteMatterVol","rhCerebralWhiteMatterVol","CerebralWhiteMatterVol","SubCortGrayVol","TotalGrayVol","SupraTentorialVol","SupraTentorialVolNotVent","SupraTentorialVolNotVentVox","MaskVol","BrainSegVol.to.eTIV","MaskVol.to.eTIV","EstimatedTotalIntraCranialVol"
"104_unwarped_VERIO.long.template_104_unwarped",11023.6,378.7,17335.4,50691.4,6528.8,3175.5,4222.7,1797.4,1408.7,2700.8,22900.9,3624.5,1432.8,1362.5,371.8,3814.4,103,1135.8,9078.2,511.5,17791.4,53383.9,6532.1,3242.5,4265.9,1641.7,3759.7,1546.9,468.1,3977.9,123.6,1325.9,6.3,1105.7,0,0,8.4,0,0,135.1,1144.3,650.6,494.8,430.8,914.1,1133501,1104491,1104428.07166,219247.971059,223103.456356,442351.427415,233473.657094,237093.987154,470567.644248,51699,599966.427415,990864.071663,967331.071663,964737,1710100,0.673207,1.01566,1683732.40505
"104_unwarped_SKYRA.long.template_104_unwarped",11108.4,336,17372.6,51863.4,6510.1,3186.1,4223.5,1798.6,1427.8,2737.1,23064.4,3683.9,1364.5,1346.9,368.4,3957.9,115,1148.3,9092.3,493.2,17180.6,54978.5,6629.3,3299.3,4335.6,1709.4,3820.6,1523.7,468.7,4088.6,112.9,1410.3,0,1068.6,0,0,11.7,0,0,150.2,1175.3,609.1,476.6,421.2,895.9,1145954,1116771,1116423.13779,220863.15802,225643.969293,446507.127313,236343.940375,239274.0701,475618.010475,52190,607783.127313,1000672.13779,976993.137788,974704,1716178,0.680603,1.01927,1683732.40505
"105_unwarped_VERIO.long.template_105_unwarped",4503.1,293.8,16457.2,56774.2,7818.8,3355.7,5719.1,2005.4,726.4,1978.7,25183.6,4284.6,1958.7,959.3,655.1,4058.2,133.8,1063.4,5614.8,287.2,15995.6,57898.6,7130,3521.1,6078,2123.7,4235.9,1957.6,625.8,4259.7,111.1,1076.1,0,866.1,0,0,11.8,0,0,227.1,865.1,493.6,554.7,551.5,741.7,1230648,1214501,1214782.4693,240883.134781,241908.051331,482791.186112,262417.332256,261294.950935,523712.283191,61632,659352.186112,1083645.4693,1071036.4693,1067891,1698098,0.771259,1.064214,1595635.689
"105_unwarped_SKYRA.long.template_105_unwarped",4275.7,289.2,16764.7,58632.3,8134.4,3402.7,5858.1,1963.2,706.8,1855.6,25170.6,4366.7,1961.7,893.8,663.9,4353.8,145.1,1113.5,5382.5,295.1,16118.6,59050.9,7386.2,3622.2,6117.4,2197.3,4362.6,2005.9,648.5,4473.2,130.7,1104.5,0,950.9,0,0,9,0,0,238.1,904.5,510.1,568.5,559.3,740.9,1260150,1244694,1244878.41624,249592.845418,249050.756083,498643.601501,266924.169634,265743.645102,532667.814736,63242,680316.601501,1109852.41624,1097664.41624,1094422,1701304,0.789748,1.066223,1595635.689
"106_unwarped_VERIO.long.template_106_unwarped",8351.2,276.4,14936.5,47370.5,6227.4,3422.9,4823.1,1813.5,1121.5,2464.8,20700.3,3705.9,1386,1121.3,336.6,3317.9,83.2,1131,10010.6,230.1,15689.9,47491,6130.7,3429.8,4900.9,1658.4,3841.4,1366.7,526.2,3394.7,76.7,1133.1,0,609.1,0,0,1.8,0,0,185.6,1158.7,596.1,634.2,580.8,861.2,1066430,1040638,1040573.13242,228624.130029,227901.570824,456525.700853,205190.437727,201477.993843,406668.43157,51692,603770.700853,938584.132423,917404.132423,914944,1486540,0.743378,1.036225,1434572.57084
"106_unwarped_SKYRA.long.template_106_unwarped",8846.8,294.6,14963.2,47458.5,6105.9,3407.5,4870.3,1830.3,1171.5,2456.3,19852.3,3765.1,1403.6,1224,377.6,3578.5,90.8,1251.2,10572.6,259.1,15572,48801.7,6263.3,3415.4,4937,1641.7,3814.3,1369.8,555.2,3685.9,98.1,1230.6,0,673.3,0,0,5.6,0,0,192.1,1183.5,602.3,656.4,578.3,863.4,1072922,1045752,1045490.24782,229123.552353,228895.804772,458019.357125,206733.275115,201497.615576,408230.890691,52481,607508.357125,943516.247816,921045.247816,918999,1486372,0.747904,1.036108,1434572.57084
"107_unwarped_VERIO.long.template_107_unwarped",11762.9,465.6,16400.2,48383.5,7290.9,3487,4652.7,2244.3,1124.4,2730.3,23182.2,3697.7,1652,1269.1,453.3,3638.7,99.7,1293,11361.5,431.8,15704.9,50094.5,7535.8,3467.8,4740.7,2030.5,3780.8,1806.5,523.2,3797.1,54.7,1468.8,16.9,908.5,0,0,9.7,0,0,264.6,1096.8,658.7,518.4,545.6,1096.8,1232382,1200538,1200283.99318,244744.391646,246149.468005,490893.85965,261011.781625,260312.351901,521324.133526,56088,647445.85965,1098748.99318,1071980.99318,1068438,1690448,0.739502,1.014369,1666501.55632
"107_unwarped_SKYRA.long.template_107_unwarped",11635.1,407.2,15906.2,50479.5,7537.6,3555.8,4734.8,2192,1050.1,2626.3,22014.4,3733.1,1621.5,1202.6,502.3,4164.5,120.2,1296.3,11137,463.3,15181.1,51584.1,7663.9,3599.5,4751.6,2028.3,3829.9,1937,560.3,4214.5,57.4,1446.7,13,940.5,0,0,8.4,0,0,251.9,1063.7,672.6,546.2,552.3,1126.9,1255477,1224499,1224653.85951,249254.058721,251721.44877,500975.507491,265761.04817,265515.303852,531276.352022,58028,662993.507491,1119607.85951,1093328.85951,1090055,1692721,0.753361,1.015733,1666501.55632
"108_unwarped_VERIO.long.template_108_unwarped",8407.4,584.3,15835.5,46765,7555.6,3799.3,4584.7,1808.3,885.7,3250.5,22525.4,3936.9,1540.9,777.6,573,3772.9,49.4,1447.2,6928.1,594.1,14771.4,49126.7,7324.2,4533.7,4647.3,1860,4424.9,1747.4,548.4,3896.6,54.2,1348.4,2,3974.9,0,0,55.9,0,0,163,968.8,525.7,534.7,608.3,1258.6,1148545,1124466,1124676.10406,236042.65569,239841.735574,475884.391264,231053.932356,233427.780439,464481.712795,58434,630995.391264,1020278.10406,1001065.10406,998534,1600487,0.726643,1.01257,1580618.94614
"108_unwarped_SKYRA.long.template_108_unwarped",8532.5,639.7,15826,48682,7604,3818.8,4510.9,1800,879.2,3201.7,22288,4046.3,1621.5,787.4,608.3,4075.7,96.7,1413.6,7074.8,629.4,14699.6,50158.9,7388.1,4462.6,4688.2,1847.5,4456.4,1842,562.8,4109.5,52.4,1464.4,2.6,3920.6,0,0,28.9,0,0,180.5,956.7,560.3,492.1,534.3,1191.1,1158251,1133924,1133963.33117,236170.76945,238911.061462,475081.830912,234282.792714,236415.707546,470698.50026,59478,634367.830912,1026933.33117,1007337.33117,1005205,1602912,0.732783,1.014104,1580618.94614
"109_unwarped_VERIO.long.template_109_unwarped",4321.1,263.4,15031,45866.2,6573.5,3118.2,4826.1,1806.1,927,1697.3,21235.6,4129.1,1796.8,949.7,571.1,3967.1,124.3,958,4557,299.1,15736.3,45135.7,6974.2,3148,4569.7,1595.1,4180.8,2002.1,775.3,3904.9,266.9,777.9,7.8,1608.7,0,0,16.3,0,0,157.1,1029.8,608.8,890.6,809.9,984.8,1193694,1179291,1179166.17888,258597.507974,257164.335462,515761.843436,242518.818585,242232.516855,484751.33544,55914,664088.843436,1070282.17888,1059277.17888,1056768,1609790,0.754271,1.017193,1582580.69343
"109_unwarped_SKYRA.long.template_109_unwarped",4287.3,247.3,14925.5,46553.4,6649.6,3081.2,4733.9,1829.6,924,1725.3,21296.2,4221.9,1870.3,973.5,648.1,3996.4,122.1,1021.1,4629.2,307.9,15414.6,46396.6,7065,3186.4,4525.4,1727.1,4209.8,2049.3,798.1,4011.1,268.1,767.2,0,1479.5,0,0,9.2,0,0,162.4,1052.4,616.9,912.2,830.2,967.7,1207290,1192858,1192862.61305,260636.712438,261527.057827,522163.770265,244504.720733,245307.122055,489811.842789,56592,673304.770265,1082639.61305,1071622.61305,1068767,1612767,0.762862,1.019074,1582580.69343
"110_unwarped_VERIO.long.template_110_unwarped",10577.6,228.1,14071.9,48827.9,7151.3,3679,5273.9,2036.8,910.2,1794.5,20093.6,3952.3,1710.3,983,579.4,3828.4,70.7,867.7,7714.5,745.4,14040.5,50145.2,7397.1,3832.9,5282.6,1896.8,4147.1,1700.6,702.5,3852.6,124.6,801.5,0,993.5,0,0,10.8,0,0,167.3,1246,652.3,779.7,737.7,1085.4,1149330,1124687,1124365.91251,240565.894038,240411.050098,480976.944136,230134.299038,228029.669338,458163.968376,58282,638887.944136,1020364.91251,999343.912511,997763,1597967,0.74677,1.038269,1539068.40444
"110_unwarped_SKYRA.long.template_110_unwarped",10421.6,211.3,14373.6,50545.4,7412.6,3691,5230.4,2107.9,929.2,1793.7,20304.2,3978.5,1711.9,986.5,617.7,3949.3,70.5,974,7565.6,743.9,14033,51862.1,7484.7,3848.2,5322.5,1919.3,4267.9,1707.2,703.8,4026.3,114.8,922,0,1088.1,0,0,10.1,0,0,169.5,1251.9,681.6,894.2,823.8,1107.6,1178695,1154352,1154404.78189,247366.70443,247022.853145,494389.557575,235749.385967,234202.838349,469952.224317,59295,656979.557575,1046634.78189,1025868.78189,1023599,1603576,0.76585,1.041913,1539068.40444
"111_unwarped_VERIO.long.template_111_unwarped",5670.9,243.2,14554.1,58722,8103.7,4279.1,5483.7,1910.2,923.2,2256.6,22122.2,4466.7,1615.5,1318.6,679.6,3939.9,62.9,915.5,4262.3,222.2,14250.6,62208.5,7838.6,4492.8,5539.4,1597.3,4657.4,1953.3,812.2,3960.2,35.1,939.7,1.9,1066.9,0,0,7.6,0,0,190.9,972.4,557.4,660.5,581.8,848.3,1339190,1322671,1322990.16697,318103.698551,318180.987999,636284.68655,236135.478693,237268.001723,473403.480416,63413,821926.68655,1188550.16697,1176526.16697,1172654,1828316,0.777957,1.062097,1721420.14117
"111_unwarped_SKYRA.long.template_111_unwarped",5572.6,254,15255.3,60261.3,8294.6,4419.2,5778.8,1845.3,850.9,2137.9,21243,4651.6,1702.8,1361.2,671.4,4037.4,72.6,990.6,4166.3,190.4,14645.5,63941.6,7909.2,4659.5,5684.8,1721.7,4983.5,1940.3,833.7,4269.2,57.9,1048,0,1092.5,0,0,6.1,0,0,162.1,997,560.4,658.4,570.6,836.3,1365618,1349438,1350142.92757,322247.349422,325303.058922,647550.408344,240703.390398,241910.12883,482613.519228,65517,838827.408344,1210706.92757,1198731.92757,1194909,1835271,0.793309,1.066138,1721420.14117
"112_unwarped_VERIO.long.template_112_unwarped",3602.3,124,19331.9,53998.6,7451.6,3849,5145.2,1795.4,820.9,1779.3,23193.6,3948,1502.8,859.9,647.8,3729.6,120.3,954.3,4170,210.7,18946.7,56038.3,7381.1,3809.2,5173.4,1753.2,4182.2,1857.8,701.6,3945.4,101,904.9,4,884.2,0,0,8.4,0,0,241.6,1002.9,661.4,749.7,728.1,875.4,1227318,1214286,1214039.42434,257059.276101,255849.100291,512908.376392,247732.097499,246178.950455,493911.047954,58581,682563.376392,1077964.42434,1068246.42434,1065683,1645659,0.773719,1.037447,1586258.72938
"112_unwarped_SKYRA.long.template_112_unwarped",3689.8,135.4,19507.1,55677.3,7616.9,3850.7,5267.2,1782.3,819.1,1769,23252.6,4099.4,1535.7,853.9,700.8,3786.5,153.9,1010.9,4295,224.2,19179.3,57068.5,7486.4,3956.9,5275.7,1789.3,4282.3,1905,708.3,4122.5,106.4,918.2,0,765.2,0,0,6.9,0,0,257,1003.2,680.4,791.2,739.2,861.5,1247896,1234580,1234686.66929,260047.58746,259797.680684,519845.268145,252322.771004,250715.630146,503038.40115,59963,693902.268145,1095861.66929,1085847.66929,1082795,1649215,0.786691,1.039689,1586258.72938
"113_unwarped_VERIO.long.template_113_unwarped",5588.3,370.8,15315.8,52194,6413.9,3338.9,4622.6,1680.9,602.9,1543.9,18626.2,3661.1,1649.5,1092.1,715.2,3799.5,78.3,1188.9,7376.7,292.6,16608.5,54723,6258.3,3542,4629.3,1688.1,3812.7,1794.1,703.5,3739.7,82.3,1128.6,0,678,0,0,6.6,0,0,160.2,1100.6,560.8,401.4,452.1,976.6,1035231,1016418,1016077.21871,225805.736462,226100.977073,451906.713536,186552.918999,184441.586172,370994.505171,53970,614098.713536,895094.218706,879237.218706,877166,1451171,0.757877,1.06238,1365962.52619
"113_unwarped_SKYRA.long.template_113_unwarped",5477.1,360.2,15874,52302.4,6499.2,3365.2,4588.5,1753.7,570.9,1579.3,18797.1,3797.8,1648.6,1043.8,715.3,3879.8,63,1252.1,7320.7,284.3,16892.9,54794.5,6270,3586.4,4653.8,1812.8,3746,1807,730,3769.6,87.2,1224.3,0,659.3,0,0,7.6,0,0,163.6,1078.1,549.4,416.6,454,981.6,1046724,1028054,1027930.78583,228126.334487,230846.351982,458972.686469,187426.818574,186912.280782,374339.099357,54397,621613.686469,905786.785826,890050.785826,887757,1449828,0.76629,1.061397,1365962.52619
"114_unwarped_VERIO.long.template_114_unwarped",31929.1,1061.3,12895.2,46940.8,6003.6,3925.1,4620.8,1973.5,2004.9,2632.3,17075.5,3354.7,1819.1,1383.5,395.4,3380.9,79.3,1134.2,18290.1,622.5,12465.2,46377.5,6218.3,4008.7,4614.4,1851.3,3571.5,1908.1,513,3375.5,100.7,1441.3,0,1023.4,0,0,15.4,0,0,153.7,877.7,394.1,382,383.6,903.6,1063307,1002216,1002112.67386,232770.015785,231532.142519,464302.158304,184798.911338,180731.604215,365530.515552,52772,612100.158304,940125.673856,885102.673856,882718,1522429,0.686833,0.983398,1548131.4524
"114_unwarped_SKYRA.long.template_114_unwarped",32392.1,1092.4,12415,47754,6057.9,3928.1,4700.9,1994,2062.9,2577.1,17411.5,3461.8,1798,1423.5,419.5,3568,87.4,1179.4,18618.5,673,12387.9,47077.7,6265,4093,4634.9,1852.2,3642.7,1886,531.9,3410.4,117.5,1492.6,0,1137.4,0,0,5.9,0,0,164.7,857,422.9,350.4,390.9,912.4,1083647,1021639,1021817.59118,238766.264416,237342.005239,476108.269655,187712.147389,184052.174137,371764.321526,53613,626275.269655,960044.591181,904137.591181,901327,1521604,0.699971,0.982865,1548131.4524
"115_unwarped_VERIO.long.template_115_unwarped",9972.7,216.4,18516,67289.3,8592,5353.6,6642.2,2259.8,1318.5,2538.3,26797.7,4430.5,1863.5,1331.8,811.1,4559,86.1,1524.6,10264.6,167.2,19568.8,68630.5,8419.7,5394.5,6907,2109.8,4646.6,2000,934.4,4580.5,70.9,1244.1,5,1156.2,0,0,17.5,0,0,219.1,1013.1,512.3,496.8,531.4,1216.8,1482156,1453718,1453704.94353,338314.522637,334894.01546,673208.538097,266468.192583,267480.212848,533948.40543,71360,882348.538097,1306021.94353,1282673.94353,1278463,2018848,0.766502,1.044054,1933663.35617
"115_unwarped_SKYRA.long.template_115_unwarped",10019.4,203.4,18963.6,68527.6,8870.7,5443,6990.4,2376,1251.3,2475.9,25460,4534.7,1891.4,1306.2,823.5,4826,88.3,1718.6,10316.8,194,18872.9,70436.1,8768.1,5558.9,7082,2228.1,4764.3,2092,929.1,4790,81.8,1404.1,2,1107.8,0,0,13.6,0,0,196.5,1031.8,541.7,493,544.8,1245.8,1515363,1486854,1487299.71582,344703.35344,343252.573822,687955.927262,272377.313759,275040.474796,547417.788555,73966,902907.927262,1337607.71582,1313877.71582,1308880,2020066,0.783675,1.044683,1933663.35617
"116_unwarped_VERIO.long.template_116_unwarped",8660,276.9,13818.4,51848.1,6587.6,3837.4,5158.5,2298.3,752,1843.1,17921,4297.4,1782.8,973,296.8,3437.7,138.1,1469.8,11335.2,332,13527.6,53000.2,6852.5,4093.7,5254.5,2254.4,4260.6,1777.2,592.9,3219.8,48.3,1299.2,1.8,685.4,0,0,7.1,0,0,176.4,1088.4,454.6,427,452.8,1069.5,1124598,1097925,1098065.68447,232920.484705,236371.054707,469291.539412,218298.748109,218789.396951,437088.14506,57772,634605.539412,991004.684471,967773.684471,964022,1508707,0.752992,1.010178,1493505.42932
"116_unwarped_SKYRA.long.template_116_unwarped",9000.1,313.7,13917.4,52357.6,6745.4,3936.8,5296.6,2188.6,829,1825.2,17426.5,4334.3,1772.7,1003,543.6,3627.6,179.3,1552.4,11643.6,391.4,13295.1,53771,6949.2,4149.9,5441.3,2070.6,4359.1,1810.8,624.9,3798.2,69.7,1266.5,2.7,653.4,0,0,16.9,0,0,184.4,1066,474.3,416.6,453.9,1083.4,1125518,1097963,1097617.6571,232255.649104,235121.888326,467377.53743,218220.844271,217525.275396,435746.119667,59619,635502.53743,990550.657097,966442.657097,963149,1509616,0.753608,1.010787,1493505.42932
